date,ordenes_pais_forecast,vertical,share_vertical,ordenes_vertical_forecast,job_name
2026-05-08,47982.48828239288,pets,0.0006122265103242655,29.37615135780435,forecast_share_vertical_desde_pais_future
2026-05-08,47982.48828239288,pharmacies,0.0034330171221088604,164.7247038348425,forecast_share_vertical_desde_pais_future
2026-05-08,47982.48828239288,restaurants,0.8540389058751156,40978.91179386037,forecast_share_vertical_desde_pais_future
2026-05-08,47982.48828239288,snacks_and_sweets,0.00014282709483912602,6.85319940452658,forecast_share_vertical_desde_pais_future
2026-05-08,47982.48828239288,supermarket,0.00026915510891794013,12.914731859801241,forecast_share_vertical_desde_pais_future
2026-05-08,47982.48828239288,tickets_and_experience,3.259847835955736e-05,1.5641561059112987,forecast_share_vertical_desde_pais_future
2026-05-08,47982.48828239288,tobacco,0.003337654616291152,160.14897351686471,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,alcoholic_drinks,0.0014726516240571718,74.29095843884488,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,beauty,7.372273611584547e-05,3.7190959730796296,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,butchery,0.00019648403762233992,9.912043849639621,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,convenience,0.016069674378415527,810.667975962719,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,courier,0.004081457360547729,205.89756205001635,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,courier_business,0.02098560890285061,1058.6624652749524,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,dairy_products,3.972951258889124e-05,2.0042374722715124,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,darkstores,0.05772704540232072,2912.160256181965,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,electronics,2.847702485070467e-05,1.4365824442696038,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,fashion,0.00013258292275618108,6.688419883749533,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,flowers_and_plants,0.00019083118727343193,9.626874116709336,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,fruits_and_vegetables,0.0002306066506721513,11.633429672665685,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,gourmet,6.582570821062936e-05,3.320714059589116,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,home_and_gifts,0.00038559032782776255,19.451901964534674,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,hypermarket,0.03970444555301676,2002.9729137772194,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,just_for_adults,6.115844008510005e-05,3.085264061319069,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,pets,0.0006176909711365458,31.160699187178125,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,pharmacies,0.002892866470478835,145.93663512581546,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,restaurants,0.8523358583342447,42997.84605743815,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,snacks_and_sweets,7.471820459310668e-05,3.7693144402739605,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,supermarket,0.00032298017994952284,16.293403499665118,forecast_share_vertical_desde_pais_future
2026-05-09,50447.06923567738,tobacco,0.0023099940703857924,116.53243080275627,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,alcoholic_drinks,0.0006366558350014722,31.242854953155305,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,beauty,7.414946240491592e-05,3.6387648889857007,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,butchery,9.57608040869122e-05,4.6993065135074135,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,convenience,0.012888693117221043,632.4917600042683,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,courier,0.0022130876230365315,108.60369418430558,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,courier_business,0.023657338999388544,1160.9456323192442,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,dairy_products,4.965631025284405e-05,2.4368030785972423,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,darkstores,0.05075278077830526,2490.6105954753607,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,fashion,8.736543395041594e-05,4.287317308300494,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,flowers_and_plants,9.428021826324717e-05,4.62664915989287,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,fruits_and_vegetables,0.00022715616284417971,11.14732113849176,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,gourmet,3.723943975485666e-05,1.8274652501929267,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,home_and_gifts,0.00045787167881618755,22.469311772472455,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,hypermarket,0.05283716597761409,2592.8984264639184,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,just_for_adults,3.040576045286128e-05,1.4921134957742657,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,pets,0.0005763109971776964,28.28152967873047,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,pharmacies,0.00287815154563475,141.24063007018276,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,restaurants,0.8510282353467498,41762.833631952395,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,snacks_and_sweets,4.5532382054577194e-05,2.234427975044817,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,supermarket,0.0002705289641316718,13.275771181730601,forecast_share_vertical_desde_pais_future
2026-05-10,49073.38193654199,tobacco,0.0010616331628582152,52.09792967744028,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,alcoholic_drinks,0.0004517467677606382,18.71490158363886,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,beauty,7.071516410382577e-05,2.929577876637293,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,butchery,0.0002396057020196629,9.926351337067405,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,convenience,0.01031243574227262,427.2221381039133,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,courier,0.0074342526194268585,307.9851723348753,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,courier_business,0.01857259017667394,769.422654715885,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,dairy_products,5.3407353384858464e-05,2.212552327479736,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,darkstores,0.05781569992577866,2395.180688206847,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,electronics,4.196387302045947e-05,1.738473431784112,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,fashion,0.0001414681437641612,5.860722370833173,forecast_share_vertical_desde_pais_future
2026-05-11,41427.85940984332,flowers_and_plants,0.00025237947469106066,10.455541395431371,forecast_share_vertical_desde_pais_future
